Date,Business Name,Website,Emails,Verified Emails,Verification Status,Phone,Country,Status
2026-08-13,AAMAX – AI-Powered Web Development & Digital Marketing Services,https://aamax.co,info@aamax.co,,unverified,,,new
2026-09-01,AfaqDesign,https://afaqdesign.online,"your@email.com, hello@afaqdesign.com, you@company.com",,unverified,301 7618031,,new
2026-09-06,Digitale Marketing Agentur in Dresden | Webdesign & Entwicklung,https://digitalwert.de,"kontakt@digitalwert.de, max.mustermann@musterfirma.de",kontakt@digitalwert.de,catch_all,,,new
2026-09-06,DRESDEN-WEBSITE,https://dresden-website.de,kontakt@dresden-website.de,,unverified,,,new
2026-08-13,Enests,https://enests.co,info@enests.co,,invalid,,,new
2026-08-26,YandaZ,https://explodingbrands.de,support@yandaz.com,,unverified,,,new
2026-08-13,Find the Right Service Providers for Your Projects,https://feedbax.ai,"info@feedbax.de, info@andersenlab.de, info@feedbax.ai, kontakt@feedbax.de",info@andersenlab.de,valid,,,emailed
2026-09-06,hahnsinn,https://hahnsinn.de,martin@hahnsinn.de,,unverified,,,new
2026-08-13,Konigle,https://konigle.com,support@konigle.com,support@konigle.com,catch_all,2018153,,emailed
2026-08-15,Listaaj,https://listaaj.com,"info@listaaj.com, your@email.com",,unverified,,,new
2026-08-15,Localist,https://localist.konigle.com,ai@konigle.com,ai@konigle.com,catch_all,,,emailed
2026-09-06,pixit webdesign,https://pixit-webdesign.de,we@pixit-webdesign.de,,unverified,,,new
2026-09-06,Polar Marketing GmbH,https://polar-marketing.de,kontakt@polar-marketing.de,,unverified,351 8999383,,new
2026-09-06,Radiance – The creative team for digital and brand experiences,https://radiance.family,"example@mail.com, hello@radiance.family",hello@radiance.family,valid,,,new
2026-08-30,RevenueBase | B2B Data Infrastructure to Grow Your Business,https://revenuebase.ai,sales@revenuebase.ai,sales@revenuebase.ai,catch_all,,,new
2026-08-14,Finden Sie die besten Unternehmen in Deutschland - ThreeBestRated.de,https://threebestrated.de,"reviews@threebestrated.de, press@threebestrated.com, support@threebestrated.de","reviews@threebestrated.de, support@threebestrated.de, press@threebestrated.com",valid,,,emailed
2026-08-14,Trustlocal | Finden Sie die besten Dienstleister,https://trustlocal.de,"kundendienst@trustlocal.de, name@beispiel.de, klantenservice@trustoo.nl, info@trustlocal.de","kundendienst@trustlocal.de, info@trustlocal.de, klantenservice@trustoo.nl",catch_all,,,emailed
2026-09-06,WAHLREICH e.K.,https://wahlreich.de,kontakt@wahlreich.de,kontakt@wahlreich.de,valid,351 1605,,new
2026-09-06,Webdesign Dresden,https://webdesign-dresden.org,info@webdesign-dresden.org,,unverified,351 2718012,,new
2026-08-26,"Webdesign Agentur Berlin, Web Development Agentur Deutschland – Webdesign Agentur Berlin, Web Development Agentur Deutschland",https://webdesign-webseitenerstellung-webentwicklung.de,info@onmascout.de,info@onmascout.de,valid,231 9595990,,new
2026-09-06,webdrift.io,https://webdrift.io,"admin@webdrift.io, start@webdrift.io",,unverified,,,new
2026-08-13,Webflow: The agentic web platform for modern businesses,https://webflow.com,"example@yourdomain.com, exemple@votredomaine.com",,unverified,,,new
2026-09-06,WerbeFranz,https://werbefranz.de,"anfrage@werbefranz.de, info@werbefranz.de",,unverified,351 7999,,new
2026-08-14,AAM Consultants - Digital Marketing & Web Development Agency,https://www.aamconsultants.org,info@aamconsultants.org,,invalid,334-9955239,,new
2026-08-14,Agenturmatching.de,https://www.agenturmatching.de,info@agenturmatching.de,,unverified,,,new
2026-08-14,Agenturtipp.de,https://www.agenturtipp.de,info@agenturtipp.de,,unverified,3830386,,new
2026-08-14,Website Designing Company in India | Best Web Design Services in USA & Dubai,https://www.cssfounder.com,"sales@cssfounder.com, info@promotedial.com, hr@cssfounder.com, prabhat@cssfounder.com, info@cssfounder.com, it@cssfounder.com","sales@cssfounder.com, hr@cssfounder.com, prabhat@cssfounder.com, info@cssfounder.com, it@cssfounder.com",catch_all,971 5291890,,emailed
2026-08-14,DREIKON GmbH & Co. KG,https://www.dreikon.de,info@dreikon.de,info@dreikon.de,valid,251 - 3946896,,emailed
2026-08-22,App Entwicklung und UX/UI Design mit 100% Kundenzufriedenheit,https://www.knguru.de,hello@knguru.de,hello@knguru.de,valid,2396569,,new
2026-09-06,krawall & wunder GmbH,https://www.krawallundwunder.de,"philipp@krawallundwunder.de, info@krawallundwunder.de","philipp@krawallundwunder.de, info@krawallundwunder.de",catch_all,,,new
2026-08-24,magier - Your Graphic Design & Webflow Subscription,https://www.magier.com,hi@magier.com,hi@magier.com,catch_all,,,new
2026-08-13,Pick an Agency,https://www.pickanagency.com,nathan@pickanagency.com,nathan@pickanagency.com,catch_all,,,emailed
2026-09-06,Full-Service Marketing Agentur aus Zürich seit 1994 | W4,https://www.w-4.ch,"info@w-4.ch, beijing@w-4.com, thailand@w-4.com, customer-care@w-4.com, info@hc-agentur.com, zuerich@w-4.com, info@just-medical.com, dresden@w-4.com, smeierkoll@w-4.com, pfuchs@w-4.com, scanbek@w-4.com, baar@w-4.com, hongkong@w-4.com, bratislava@w-4.com","info@w-4.ch, beijing@w-4.com, thailand@w-4.com, customer-care@w-4.com, zuerich@w-4.com, dresden@w-4.com, smeierkoll@w-4.com, pfuchs@w-4.com, scanbek@w-4.com, baar@w-4.com, hongkong@w-4.com, bratislava@w-4.com, info@hc-agentur.com, info@just-medical.com",catch_all,,,new
2026-09-06,WEBneo,https://www.webneo.de,"leipzig@webneo.de, berlin@webneo.de, halle@webneo.de, info@webneo.de, dresden@webneo.de",,invalid,6823341,,new
