Date,Business Name,Website,Emails,Verified Emails,Verification Status,Phone,Country,Status
2026-08-13,Semrush Agency Partners,https://agencies.semrush.com,"agencies@semrush.com, mail@semrush.com",,invalid,,,new
2026-09-08,Marcus Thomas LLC,https://mtllc.com,"kwysocki@mtllc.com, jvenorsky@mtllc.com, diane.haas@mtllc.com, info@mtllc.com, lori.hedrick@mtllc.com","kwysocki@mtllc.com, jvenorsky@mtllc.com, diane.haas@mtllc.com, info@mtllc.com, lori.hedrick@mtllc.com",valid,,,new
2026-08-13,NEWMEDIA.COM,https://newmedia.com,"support@newmedia.com, hello@newmedia.com","support@newmedia.com, hello@newmedia.com",catch_all,(212) 220-6200,,emailed
2026-09-08,Proximity Marketing,https://proximitymarketing.com,connect@proximitymarketing.com,connect@proximitymarketing.com,catch_all,1-330-220-6100,,new
2026-08-13,Social Media 55,https://socialmedia55.com,info@socialmedia55.com,,invalid,1-844-633-4255,,new
2026-08-15,itverticals.com,https://www.itverticals.com,"info@itverticals.com, email-id@your-website.com, shahzaib@itverticals.com","info@itverticals.com, shahzaib@itverticals.com",valid,,,emailed
2026-08-13,LYFE Marketing,https://www.lyfemarketing.com,info@lyfemarketing.com,info@lyfemarketing.com,valid,404-596-7925,,emailed
2026-08-13,SEOteric Digital Marketing,https://www.seoteric.com,"info@seoteric.com, support@seoteric.com","info@seoteric.com, support@seoteric.com",catch_all,800.314.4736,,emailed
2026-09-08,"Strategic 7 Marketing Agency | HubSpot Partner Agency in Cleveland, Ohio",https://www.strategicseven.com,info@strategicseven.com,info@strategicseven.com,valid,440.772.0186,,new
2026-09-08,VividFront | Full-Service Digital Marketing Agency,https://www.vividfront.com,results@vividfront.com,results@vividfront.com,catch_all,216.373.8810,,new
